county_fips_code,daily_change_cases_max,daily_change_deaths_max,daily_change_cases_mean,daily_change_deaths_mean,weekly_change_cases_max,weekly_change_deaths_max,weekly_change_cases_mean,weekly_change_deaths_mean,monthly_change_cases_max,monthly_change_deaths_max,monthly_change_cases_mean,monthly_change_deaths_mean,total_change_cases,total_change_deaths
13235,23.0,8.0,1.5545023696682465,0.10900473933649289,58.0,10.0,11.048780487804878,0.775609756097561,170.0,18.0,51.06043956043956,3.5549450549450547,329.0,23.0
13237,27.0,3.0,3.8177339901477834,0.1330049261083744,99.0,5.0,27.18781725888325,0.9593908629441624,290.0,7.0,122.17816091954023,4.166666666666667,776.0,27.0
13239,3.0,1.0,0.18407960199004975,0.004975124378109453,5.0,1.0,1.2820512820512822,0.035897435897435895,12.0,1.0,5.5813953488372094,0.06976744186046512,38.0,1.0
13241,22.0,1.0,2.034313725490196,0.05392156862745098,45.0,2.0,14.454545454545455,0.3888888888888889,154.0,5.0,63.45142857142857,1.7485714285714287,417.0,11.0
13243,57.0,4.0,1.5674418604651164,0.13488372093023257,96.0,10.0,11.282296650717702,0.9712918660287081,159.0,20.0,45.844086021505376,4.21505376344086,338.0,29.0
13245,170.0,6.0,35.6651376146789,0.8027522935779816,904.0,18.0,254.00471698113208,5.735849056603773,3116.0,53.0,1158.6455026455026,26.396825396825395,7776.0,175.0
13247,37.0,5.0,9.458333333333334,0.18518518518518517,187.0,9.0,67.17142857142858,1.3333333333333333,683.0,19.0,299.16042780748666,5.7967914438502675,2044.0,40.0
13249,8.0,1.0,0.526829268292683,0.00975609756097561,19.0,1.0,3.658291457286432,0.07035175879396985,57.0,1.0,16.176136363636363,0.21022727272727273,109.0,2.0
13251,17.0,1.0,2.176470588235294,0.05392156862745098,44.0,2.0,15.575757575757576,0.3888888888888889,141.0,4.0,71.49142857142857,1.7428571428571429,445.0,11.0
13253,17.0,3.0,1.8104265402843602,0.052132701421800945,55.0,3.0,12.897560975609757,0.37073170731707317,184.0,6.0,58.68681318681319,1.4945054945054945,384.0,11.0
13255,45.0,4.0,7.027906976744186,0.28837209302325584,134.0,8.0,49.41626794258373,2.076555023923445,423.0,18.0,217.56989247311827,9.53225806451613,1513.0,62.0
13257,42.0,3.0,5.938388625592417,0.1943127962085308,95.0,8.0,42.26829268292683,1.4097560975609755,343.0,18.0,186.17582417582418,6.412087912087912,1255.0,41.0
13259,42.0,2.0,2.6127450980392157,0.0784313725490196,85.0,4.0,18.62121212121212,0.5656565656565656,202.0,6.0,87.36,2.5942857142857143,534.0,16.0
13261,72.0,4.0,4.446511627906977,0.3209302325581395,161.0,9.0,31.880382775119617,2.2822966507177034,361.0,27.0,133.3978494623656,9.553763440860216,958.0,69.0
13263,6.0,2.0,0.8195121951219512,0.03414634146341464,16.0,2.0,5.834170854271357,0.24623115577889448,55.0,2.0,26.323863636363637,0.9261363636363636,169.0,7.0
13265,4.0,0.0,0.14035087719298245,0.0,8.0,0.0,1.018181818181818,0.0,15.0,0.0,4.725352112676056,0.0,25.0,0.0
13267,26.0,1.0,4.267605633802817,0.06103286384976526,95.0,3.0,30.347826086956523,0.43478260869565216,368.0,7.0,139.3913043478261,1.8641304347826086,910.0,13.0
13269,19.0,1.0,1.0666666666666667,0.05714285714285714,40.0,3.0,7.661764705882353,0.4117647058823529,92.0,6.0,34.97790055248619,1.6629834254143647,225.0,12.0
13271,35.0,2.0,2.123762376237624,0.11386138613861387,60.0,5.0,15.14795918367347,0.8112244897959183,167.0,9.0,67.40462427745665,3.5722543352601157,431.0,23.0
13273,26.0,6.0,1.5627906976744186,0.14883720930232558,53.0,8.0,11.196172248803828,1.0430622009569377,161.0,19.0,43.666666666666664,4.252688172043011,338.0,32.0
13275,72.0,5.0,7.514285714285714,0.32857142857142857,165.0,11.0,53.71078431372549,2.357843137254902,580.0,24.0,242.20441988950276,10.11049723756906,1579.0,69.0
13277,49.0,4.0,8.925581395348837,0.2930232558139535,185.0,9.0,63.65071770334928,2.047846889952153,645.0,18.0,289.9193548387097,9.301075268817204,1920.0,63.0
13279,38.0,5.0,6.956937799043062,0.2679425837320574,134.0,13.0,49.724137931034484,1.9261083743842364,512.0,36.0,227.63333333333333,8.38888888888889,1455.0,56.0
13281,13.0,2.0,2.0497512437810945,0.05970149253731343,49.0,3.0,14.471794871794872,0.4153846153846154,142.0,6.0,61.5406976744186,1.7209302325581395,413.0,12.0
13283,14.0,1.0,1.4848484848484849,0.05555555555555555,39.0,3.0,10.567708333333334,0.4010416666666667,121.0,6.0,47.74556213017752,1.7988165680473374,295.0,11.0
13285,131.0,9.0,13.634703196347031,0.4840182648401826,370.0,13.0,97.3943661971831,3.4460093896713615,1232.0,37.0,449.7736842105263,15.76842105263158,2987.0,106.0
13287,16.0,2.0,1.5395348837209302,0.11162790697674418,25.0,5.0,11.033492822966506,0.8038277511961722,80.0,12.0,48.17204301075269,3.747311827956989,332.0,24.0
13289,11.0,2.0,0.9859154929577465,0.04225352112676056,29.0,2.0,7.033816425120773,0.30434782608695654,102.0,5.0,32.25,1.358695652173913,211.0,9.0
13291,40.0,2.0,4.246305418719212,0.12315270935960591,99.0,5.0,30.390862944162436,0.8629441624365483,310.0,13.0,136.52298850574712,3.557471264367816,863.0,25.0
13293,66.0,4.0,3.9759615384615383,0.3317307692307692,119.0,8.0,28.49009900990099,2.376237623762376,230.0,24.0,121.25698324022346,10.150837988826815,829.0,69.0
13295,50.0,3.0,8.794117647058824,0.2107843137254902,196.0,6.0,62.05555555555556,1.5101010101010102,584.0,16.0,276.65714285714284,6.56,1795.0,43.0
13297,51.0,4.0,10.342995169082126,0.3188405797101449,207.0,8.0,71.35820895522389,2.263681592039801,672.0,16.0,315.185393258427,9.640449438202246,2143.0,66.0
13299,64.0,4.0,8.17142857142857,0.29523809523809524,213.0,9.0,57.75,2.1176470588235294,649.0,24.0,251.84530386740332,9.497237569060774,1717.0,62.0
13301,10.0,2.0,0.7853658536585366,0.024390243902439025,27.0,3.0,5.597989949748744,0.17587939698492464,72.0,5.0,25.261363636363637,0.8522727272727273,163.0,5.0
13303,28.0,2.0,3.4716981132075473,0.06132075471698113,122.0,3.0,24.611650485436893,0.4029126213592233,333.0,5.0,112.01639344262296,1.5081967213114753,737.0,13.0
13305,56.0,3.0,6.02,0.15,259.0,9.0,43.154639175257735,1.0721649484536082,654.0,21.0,202.28654970760235,5.1988304093567255,1205.0,30.0
13307,4.0,1.0,0.2107843137254902,0.00980392156862745,9.0,2.0,1.5,0.0707070707070707,19.0,2.0,6.702857142857143,0.3028571428571429,44.0,2.0
13309,73.0,2.0,1.714975845410628,0.07729468599033816,157.0,4.0,12.338308457711443,0.5373134328358209,210.0,11.0,57.859550561797754,2.1235955056179776,356.0,16.0
13311,34.0,2.0,4.714285714285714,0.10952380952380952,118.0,4.0,33.65196078431372,0.7696078431372549,366.0,12.0,147.88397790055248,3.3922651933701657,991.0,23.0
13313,109.0,4.0,23.73394495412844,0.2889908256880734,564.0,10.0,167.74528301886792,2.080188679245283,1986.0,28.0,757.5978835978837,9.592592592592593,5175.0,63.0
13315,19.0,2.0,1.2254901960784315,0.12254901960784313,44.0,6.0,8.853535353535353,0.8838383838383839,92.0,12.0,37.308571428571426,3.5485714285714285,251.0,25.0
13317,13.0,1.0,1.338095238095238,0.02857142857142857,48.0,2.0,9.519607843137255,0.20588235294117646,119.0,3.0,43.591160220994475,0.9060773480662984,282.0,6.0
13319,19.0,3.0,1.7598039215686274,0.08333333333333333,40.0,4.0,12.651515151515152,0.6111111111111112,127.0,7.0,57.011428571428574,2.8857142857142857,360.0,17.0
13321,21.0,4.0,2.786046511627907,0.14883720930232558,57.0,6.0,19.60287081339713,1.0717703349282297,139.0,14.0,82.3763440860215,4.623655913978495,601.0,32.0
15001,45.0,12.0,5.0504587155963305,0.12844036697247707,190.0,12.0,34.9811320754717,0.6415094339622641,483.0,15.0,135.1216931216931,2.560846560846561,1102.0,28.0
15003,342.0,11.0,55.419213973799124,0.6812227074235808,1604.0,24.0,392.8340807174888,4.7174887892376685,6224.0,61.0,1745.755,19.23,12692.0,156.0
15007,7.0,0.0,0.26244343891402716,0.0,12.0,0.0,1.8790697674418604,0.0,22.0,0.0,7.71875,0.0,60.0,0.0
15009,70.0,5.0,2.381818181818182,0.08181818181818182,91.0,6.0,16.925233644859812,0.5887850467289719,246.0,9.0,74.61780104712042,1.8638743455497382,525.0,18.0
16001,374.0,7.0,69.67117117117117,0.7162162162162162,1754.0,20.0,488.11574074074076,5.087962962962963,5637.0,72.0,2121.621761658031,23.33678756476684,15468.0,159.0
16003,2.0,1.0,0.15196078431372548,0.00980392156862745,6.0,1.0,1.0909090909090908,0.0707070707070707,10.0,2.0,4.76,0.3314285714285714,32.0,2.0
16005,109.0,2.0,9.95260663507109,0.04739336492890995,329.0,3.0,66.81951219512194,0.32682926829268294,1149.0,7.0,245.71978021978023,1.1043956043956045,2102.0,10.0
16007,6.0,1.0,0.5486725663716814,0.008849557522123894,11.0,1.0,3.7850467289719627,0.06542056074766354,28.0,1.0,16.80952380952381,0.35714285714285715,63.0,1.0
16009,8.0,1.0,1.1073825503355705,0.020134228187919462,20.0,1.0,7.713286713286713,0.14685314685314685,65.0,2.0,34.625,0.75,166.0,3.0
16011,79.0,2.0,6.874418604651162,0.07906976744186046,186.0,5.0,47.11483253588517,0.507177033492823,627.0,8.0,189.48387096774192,1.8440860215053763,1479.0,17.0
16013,86.0,2.0,3.8009049773755654,0.027149321266968326,306.0,3.0,26.209302325581394,0.19534883720930232,470.0,5.0,82.453125,0.6614583333333334,842.0,6.0
16015,5.0,1.0,0.6271186440677966,0.01694915254237288,17.0,1.0,4.491071428571429,0.125,42.0,1.0,20.831460674157302,0.6292134831460674,75.0,2.0
16017,15.0,2.0,2.229268292682927,0.00975609756097561,50.0,2.0,15.457286432160805,0.07035175879396985,173.0,2.0,64.32954545454545,0.09090909090909091,458.0,2.0
16019,101.0,3.0,19.89855072463768,0.12077294685990338,528.0,4.0,135.3233830845771,0.7960199004975125,1615.0,10.0,543.5280898876405,3.230337078651685,4120.0,25.0
16021,11.0,1.0,0.9572649572649573,0.008547008547008548,39.0,1.0,5.90990990990991,0.06306306306306306,57.0,1.0,20.681818181818183,0.3409090909090909,113.0,1.0
16023,7.0,0.0,1.1830985915492958,0.0,21.0,0.0,8.276923076923078,0.0,58.0,0.0,29.166666666666668,0.0,85.0,0.0
16025,7.0,0.0,0.19117647058823528,0.0,15.0,0.0,1.3333333333333333,0.0,34.0,0.0,5.857142857142857,0.0,40.0,0.0
16027,274.0,5.0,43.9953488372093,0.5023255813953489,1212.0,13.0,308.02392344497605,3.550239234449761,4061.0,44.0,1371.8924731182797,16.258064516129032,9460.0,108.0
16029,16.0,2.0,1.145,0.02,49.0,2.0,7.61340206185567,0.13402061855670103,130.0,4.0,27.795321637426902,0.28654970760233917,230.0,4.0
16031,112.0,2.0,5.786729857819905,0.037914691943127965,248.0,3.0,38.170731707317074,0.2731707317073171,583.0,4.0,144.87362637362637,0.9945054945054945,1222.0,8.0
16033,5.0,0.0,0.4431818181818182,0.0,7.0,0.0,3.292682926829268,0.0,19.0,0.0,14.203389830508474,0.0,40.0,0.0
16035,11.0,0.0,1.0940170940170941,0.0,35.0,0.0,7.621621621621622,0.0,98.0,0.0,25.75,0.0,129.0,0.0
16037,9.0,1.0,0.42105263157894735,0.004784688995215311,19.0,1.0,3.0098522167487687,0.034482758620689655,43.0,1.0,11.86111111111111,0.16666666666666666,89.0,1.0
16039,29.0,1.0,2.4048780487804877,0.01951219512195122,62.0,2.0,15.969849246231156,0.1407035175879397,173.0,2.0,65.0284090909091,0.5511363636363636,494.0,4.0
16041,19.0,1.0,2.1862068965517243,0.006896551724137931,61.0,1.0,14.33093525179856,0.050359712230215826,216.0,1.0,49.85344827586207,0.14655172413793102,318.0,1.0
16043,44.0,1.0,1.8428571428571427,0.014285714285714285,70.0,1.0,12.362745098039216,0.10294117647058823,220.0,3.0,45.67955801104972,0.4972375690607735,388.0,3.0
16045,23.0,1.0,1.9230769230769231,0.02403846153846154,55.0,2.0,13.371287128712872,0.14356435643564355,135.0,3.0,57.15642458100559,0.5810055865921788,401.0,5.0
16047,25.0,1.0,2.41871921182266,0.009852216748768473,96.0,1.0,15.883248730964468,0.04568527918781726,229.0,2.0,59.99425287356322,0.08620689655172414,492.0,2.0
16049,91.0,1.0,1.4952380952380953,0.004761904761904762,111.0,1.0,10.02450980392157,0.004901960784313725,215.0,1.0,38.96132596685083,0.0055248618784530384,315.0,1.0
16051,23.0,1.0,4.261904761904762,0.014285714285714285,112.0,1.0,29.333333333333332,0.10294117647058823,403.0,2.0,115.6353591160221,0.43646408839779005,897.0,3.0
16053,31.0,1.0,4.926829268292683,0.03414634146341464,104.0,2.0,33.65829145728643,0.24623115577889448,283.0,3.0,139.14772727272728,0.9602272727272727,1011.0,7.0
16055,137.0,4.0,16.86046511627907,0.22325581395348837,450.0,10.0,114.10047846889952,1.5454545454545454,1263.0,23.0,471.48924731182797,6.494623655913978,3628.0,48.0
16057,63.0,0.0,4.157635467980295,0.0,190.0,0.0,28.79695431472081,0.0,521.0,0.0,106.32758620689656,0.0,845.0,0.0
16059,15.0,0.0,1.0782122905027933,0.0,49.0,0.0,7.15606936416185,0.0,121.0,0.0,25.88,0.0,194.0,0.0
16061,13.0,1.0,0.9863013698630136,0.0410958904109589,22.0,2.0,6.7164179104477615,0.22388059701492538,61.0,3.0,24.386363636363637,0.8409090909090909,73.0,3.0
16063,14.0,0.0,0.6811594202898551,0.0,30.0,0.0,4.527363184079602,0.0,55.0,0.0,15.646067415730338,0.0,142.0,0.0
16065,120.0,1.0,10.247706422018348,0.009174311926605505,549.0,1.0,67.45754716981132,0.0660377358490566,1700.0,2.0,208.3068783068783,0.2804232804232804,2235.0,2.0
16067,75.0,2.0,5.4,0.03902439024390244,205.0,3.0,36.472361809045225,0.2814070351758794,479.0,6.0,140.6818181818182,1.3579545454545454,1108.0,8.0
16069,47.0,3.0,3.261904761904762,0.11428571428571428,125.0,8.0,21.426470588235293,0.7941176470588235,284.0,17.0,81.74033149171271,3.0994475138121547,686.0,24.0
16071,4.0,0.0,0.34513274336283184,0.0,7.0,0.0,2.2616822429906542,0.0,18.0,0.0,8.773809523809524,0.0,41.0,0.0
16073,27.0,1.0,1.8300970873786409,0.024271844660194174,64.0,2.0,12.805,0.175,198.0,5.0,57.932203389830505,0.847457627118644,378.0,5.0
16075,36.0,2.0,5.190476190476191,0.047619047619047616,125.0,2.0,36.48529411764706,0.3431372549019608,365.0,6.0,158.52486187845304,1.3867403314917126,1091.0,10.0
16077,16.0,1.0,1.7766497461928934,0.01015228426395939,41.0,1.0,12.549738219895287,0.06282722513089005,151.0,2.0,53.5,0.20833333333333334,352.0,2.0
16079,26.0,2.0,2.1818181818181817,0.18181818181818182,76.0,7.0,15.317307692307692,1.2980769230769231,152.0,15.0,71.38271604938272,6.728395061728395,241.0,20.0
16081,10.0,1.0,1.2307692307692308,0.00904977375565611,36.0,1.0,8.455813953488372,0.037209302325581395,128.0,2.0,33.020833333333336,0.11458333333333333,273.0,2.0
16083,162.0,3.0,16.410138248847925,0.19815668202764977,534.0,8.0,109.739336492891,1.4218009478672986,1481.0,15.0,424.18617021276594,6.196808510638298,3562.0,43.0
16085,34.0,1.0,0.5164319248826291,0.004694835680751174,35.0,1.0,3.608695652173913,0.033816425120772944,60.0,1.0,15.983695652173912,0.16304347826086957,111.0,1.0
16087,9.0,1.0,2.1386138613861387,0.039603960396039604,35.0,2.0,15.112244897959183,0.25510204081632654,104.0,3.0,67.50867052023122,1.1098265895953756,433.0,8.0
17001,66.0,3.0,8.102325581395348,0.06976744186046512,285.0,4.0,54.25837320574163,0.4880382775119617,753.0,6.0,212.2258064516129,1.8387096774193548,1743.0,15.0
17003,4.0,1.0,0.5797872340425532,0.005319148936170213,13.0,1.0,4.054945054945055,0.038461538461538464,48.0,1.0,16.80503144654088,0.18867924528301888,110.0,1.0
17005,29.0,1.0,2.325242718446602,0.043689320388349516,79.0,3.0,15.75,0.315,203.0,5.0,62.87570621468927,1.1807909604519775,480.0,9.0
17007,44.0,3.0,8.57286432160804,0.12562814070351758,241.0,6.0,58.73056994818653,0.8601036269430051,676.0,13.0,224.65882352941176,3.347058823529412,1709.0,25.0
17009,11.0,0.0,0.5895953757225434,0.0,26.0,0.0,3.8802395209580838,0.0,64.0,0.0,13.76388888888889,0.0,103.0,0.0
17011,22.0,2.0,4.158653846153846,0.08173076923076923,94.0,5.0,29.113861386138613,0.5792079207920792,321.0,7.0,123.05027932960894,2.3184357541899443,866.0,17.0
17013,11.0,0.0,0.3316582914572864,0.0,24.0,0.0,2.4248704663212437,0.0,39.0,0.0,10.964705882352941,0.0,67.0,0.0
17015,35.0,1.0,1.7922705314009661,0.03864734299516908,88.0,2.0,12.228855721393035,0.23383084577114427,168.0,4.0,44.943820224719104,0.8033707865168539,372.0,8.0
17017,21.0,4.0,2.4510869565217392,0.059782608695652176,40.0,6.0,17.117977528089888,0.43258426966292135,124.0,11.0,73.25806451612904,2.129032258064516,453.0,11.0
17019,568.0,2.0,27.309859154929576,0.13145539906103287,1171.0,5.0,191.52657004830917,0.9468599033816425,2485.0,9.0,828.7608695652174,3.782608695652174,5819.0,28.0
17021,58.0,4.0,3.688372093023256,0.12558139534883722,132.0,9.0,25.555023923444978,0.8660287081339713,422.0,16.0,101.20967741935483,2.6451612903225805,794.0,27.0
17023,20.0,3.0,1.4,0.04878048780487805,48.0,6.0,9.080402010050252,0.24623115577889448,141.0,8.0,34.97159090909091,0.6704545454545454,288.0,10.0
17025,25.0,3.0,1.5263157894736843,0.06315789473684211,68.0,10.0,10.48913043478261,0.41304347826086957,150.0,12.0,39.32919254658385,0.5900621118012422,291.0,12.0
17027,44.0,2.0,7.554545454545455,0.11363636363636363,211.0,6.0,51.2196261682243,0.780373831775701,592.0,16.0,208.92146596858638,3.4554973821989527,1663.0,25.0
17029,53.0,3.0,9.243654822335026,0.19289340101522842,210.0,8.0,64.61256544502618,1.3926701570680629,688.0,16.0,281.57738095238096,6.035714285714286,1822.0,38.0
17031,2155.0,140.0,620.4354243542435,19.85977859778598,11828.0,585.0,4323.011320754717,141.4867924528302,44606.0,2159.0,18806.84297520661,653.6363636363636,168139.0,5382.0
17033,38.0,1.0,3.097560975609756,0.02926829268292683,128.0,3.0,21.688442211055275,0.21105527638190955,394.0,5.0,87.46022727272727,0.8636363636363636,636.0,6.0
17035,9.0,1.0,1.1719457013574661,0.027149321266968326,41.0,1.0,8.13953488372093,0.18604651162790697,121.0,3.0,35.473958333333336,0.7916666666666666,260.0,6.0
17037,90.0,3.0,10.44392523364486,0.19626168224299065,259.0,7.0,71.41346153846153,1.4134615384615385,746.0,15.0,295.0972972972973,6.4324324324324325,2236.0,42.0
17039,28.0,1.0,1.2189054726368158,0.014925373134328358,62.0,1.0,8.092307692307692,0.1076923076923077,145.0,2.0,28.441860465116278,0.36627906976744184,246.0,3.0
17041,42.0,1.0,2.776190476190476,0.0380952380952381,165.0,2.0,17.818627450980394,0.27450980392156865,304.0,3.0,61.80110497237569,1.2099447513812154,584.0,8.0
17043,376.0,21.0,97.1447963800905,2.728506787330317,1703.0,78.0,673.9720930232559,19.43720930232558,4896.0,236.0,2877.7135416666665,87.890625,21470.0,603.0
17045,15.0,2.0,1.0,0.05517241379310345,28.0,5.0,6.985611510791367,0.4028776978417266,71.0,8.0,31.43103448275862,2.0517241379310347,146.0,8.0
17047,6.0,0.0,0.6149068322981367,0.0,18.0,0.0,4.251612903225807,0.0,40.0,0.0,17.12878787878788,0.0,101.0,0.0
17049,40.0,2.0,5.482587064676617,0.014925373134328358,150.0,2.0,38.343589743589746,0.10256410256410256,545.0,2.0,165.15116279069767,0.31976744186046513,1103.0,3.0
17051,33.0,3.0,3.1449275362318843,0.10628019323671498,108.0,7.0,21.54228855721393,0.6417910447761194,324.0,19.0,82.34269662921348,1.6067415730337078,652.0,22.0
17053,21.0,2.0,0.9068627450980392,0.05392156862745098,49.0,4.0,6.090909090909091,0.3181818181818182,88.0,6.0,21.302857142857142,0.9257142857142857,186.0,11.0
17055,68.0,2.0,4.244019138755981,0.03827751196172249,177.0,2.0,28.635467980295566,0.21674876847290642,394.0,6.0,106.36111111111111,0.75,888.0,8.0
17057,26.0,1.0,2.288659793814433,0.005154639175257732,128.0,1.0,14.579787234042554,0.005319148936170213,301.0,1.0,46.38787878787879,-0.006060606060606061,446.0,1.0
17059,6.0,1.0,0.5276381909547738,0.010050251256281407,22.0,2.0,3.709844559585492,0.07253886010362694,47.0,2.0,14.558823529411764,0.35294117647058826,106.0,2.0
17061,22.0,3.0,1.4123711340206186,0.07731958762886598,54.0,7.0,9.813829787234043,0.5585106382978723,129.0,14.0,43.63030303030303,2.3878787878787877,276.0,15.0
17063,19.0,1.0,4.274881516587678,0.03317535545023697,95.0,2.0,29.35609756097561,0.23902439024390243,276.0,3.0,121.67032967032966,1.032967032967033,903.0,7.0
17065,6.0,1.0,0.6021505376344086,0.010752688172043012,23.0,2.0,4.155555555555556,0.07777777777777778,48.0,2.0,15.840764331210192,0.3248407643312102,113.0,2.0
17067,9.0,1.0,1.4642857142857142,0.02040816326530612,39.0,1.0,10.205263157894738,0.11578947368421053,116.0,2.0,42.66467065868263,0.5449101796407185,288.0,4.0
17069,5.0,0.0,0.2677595628415301,0.0,10.0,0.0,1.8983050847457628,0.0,22.0,0.0,8.2012987012987,0.0,50.0,0.0
17071,7.0,0.0,0.6096256684491979,0.0,23.0,0.0,3.977900552486188,0.0,52.0,0.0,14.810126582278482,0.0,115.0,0.0
